f,S11,S12 mag,S12 Fase,S22,R mag,Alfa,H12 mag,H12 fase,Coherencia
13216,0.08,0.05,0.5,0.05,0.57,0.67,0.57,0.5,0.56
13221,0.12,0.07,0.53,0.06,0.54,0.71,0.59,0.53,0.67
13226,0.12,0.07,0.59,0.06,0.51,0.74,0.56,0.59,0.63
13232,0.11,0.07,0.52,0.06,0.53,0.72,0.62,0.52,0.68
13237,0.11,0.07,0.51,0.06,0.54,0.71,0.6,0.51,0.67
13242,0.14,0.08,0.46,0.07,0.57,0.67,0.6,0.46,0.73
13248,0.1,0.06,0.45,0.06,0.58,0.66,0.6,0.45,0.65
13253,0.14,0.07,0.47,0.05,0.63,0.6,0.47,0.47,0.58
13259,0.1,0.05,0.64,0.05,0.51,0.74,0.51,0.64,0.52
13264,0.15,0.07,0.56,0.06,0.56,0.69,0.49,0.56,0.62
13269,0.17,0.09,0.68,0.07,0.46,0.79,0.55,0.68,0.7
13275,0.14,0.08,0.95,0.07,0.35,0.88,0.55,0.95,0.59
13280,0.17,0.1,0.81,0.08,0.38,0.86,0.58,0.81,0.68
13285,0.22,0.13,0.79,0.1,0.37,0.86,0.6,0.79,0.77
13291,0.13,0.07,0.76,0.06,0.42,0.82,0.54,0.76,0.62
13296,0.14,0.09,0.65,0.08,0.41,0.83,0.64,0.65,0.74
13302,0.13,0.08,0.7,0.07,0.42,0.83,0.59,0.7,0.67
13307,0.14,0.1,0.6,0.09,0.42,0.83,0.68,0.6,0.76
13312,0.12,0.08,0.44,0.07,0.54,0.71,0.66,0.44,0.75
13318,0.1,0.06,0.43,0.05,0.59,0.65,0.56,0.43,0.63
13323,0.14,0.08,0.33,0.07,0.66,0.57,0.59,0.33,0.72
13329,0.17,0.08,0.34,0.06,0.7,0.51,0.47,0.34,0.64
13334,0.13,0.06,0.2,0.05,0.8,0.36,0.5,0.2,0.64
13339,0.14,0.06,0.49,0.05,0.64,0.59,0.42,0.49,0.51
13345,0.14,0.06,0.43,0.05,0.67,0.56,0.43,0.43,0.55
13350,0.17,0.06,0.57,0.04,0.66,0.56,0.34,0.57,0.44
13355,0.17,0.07,0.65,0.06,0.55,0.7,0.43,0.65,0.56
13361,0.13,0.07,0.65,0.06,0.44,0.81,0.57,0.65,0.67
13366,0.15,0.09,0.56,0.07,0.48,0.77,0.58,0.56,0.75
13372,0.13,0.06,0.52,0.05,0.58,0.66,0.47,0.52,0.55
13377,0.1,0.05,0.44,0.05,0.62,0.61,0.48,0.44,0.52
13382,0.14,0.06,0.31,0.05,0.75,0.44,0.42,0.31,0.53
13388,0.1,0.04,0.38,0.04,0.74,0.45,0.36,0.38,0.35
13393,0.14,0.05,0.41,0.04,0.72,0.48,0.37,0.41,0.43
13399,0.15,0.05,0.54,0.04,0.68,0.53,0.34,0.54,0.39
13404,0.13,0.05,0.38,0.04,0.71,0.49,0.4,0.38,0.48
13409,0.11,0.04,0.63,0.04,0.63,0.6,0.35,0.63,0.34
13415,0.13,0.05,0.92,0.05,0.53,0.72,0.38,0.92,0.39
13420,0.12,0.04,0.84,0.04,0.62,0.61,0.31,0.84,0.27
13425,0.13,0.05,0.56,0.04,0.64,0.59,0.38,0.56,0.43
13431,0.12,0.05,0.41,0.04,0.71,0.5,0.38,0.41,0.43
13436,0.13,0.06,0.63,0.05,0.53,0.72,0.45,0.63,0.53
13442,0.11,0.04,0.58,0.04,0.62,0.61,0.39,0.58,0.38
13447,0.12,0.05,0.68,0.05,0.52,0.73,0.45,0.68,0.49
13452,0.11,0.04,0.49,0.04,0.66,0.57,0.39,0.49,0.4
13458,0.09,0.04,0.53,0.04,0.61,0.62,0.41,0.53,0.38
13463,0.13,0.05,0.29,0.04,0.78,0.39,0.38,0.29,0.45
13469,0.11,0.05,0.61,0.04,0.55,0.7,0.45,0.61,0.48
13474,0.13,0.04,0.61,0.04,0.67,0.56,0.33,0.61,0.33
13479,0.11,0.04,0.54,0.04,0.64,0.59,0.38,0.54,0.4
13485,0.11,0.03,0.4,0.04,0.84,0.3,0.23,0.4,0.16
13490,0.1,0.03,0.67,0.04,0.69,0.52,0.29,0.67,0.22
13495,0.12,0.03,0.98,0.04,0.66,0.57,0.27,0.98,0.21
13501,0.13,0.03,1.18,0.05,0.65,0.57,0.27,1.18,0.2
13506,0.12,0.04,1.11,0.05,0.63,0.6,0.29,1.11,0.22
13512,0.12,0.04,1.1,0.05,0.58,0.67,0.34,1.1,0.28
13517,0.13,0.04,1.03,0.05,0.61,0.63,0.31,1.03,0.27
13522,0.14,0.04,1.2,0.05,0.64,0.58,0.28,1.2,0.23
13528,0.13,0.04,1.39,0.05,0.62,0.61,0.3,1.39,0.24
13533,0.12,0.05,1.23,0.05,0.55,0.7,0.37,1.23,0.31
13539,0.16,0.06,1.07,0.06,0.53,0.71,0.38,1.07,0.43
13544,0.1,0.04,0.83,0.04,0.58,0.66,0.37,0.83,0.31
13549,0.13,0.05,1.04,0.05,0.53,0.72,0.4,1.04,0.39
13555,0.15,0.05,1.05,0.05,0.63,0.61,0.31,1.05,0.31
13560,0.15,0.05,1.01,0.05,0.58,0.67,0.35,1.01,0.37
13565,0.14,0.06,1.1,0.06,0.48,0.77,0.45,1.1,0.46
13571,0.11,0.05,1.23,0.06,0.49,0.76,0.46,1.23,0.4
13576,0.14,0.06,0.98,0.06,0.5,0.75,0.43,0.98,0.46
13582,0.12,0.05,1.04,0.05,0.55,0.7,0.39,1.04,0.36
13587,0.11,0.04,0.87,0.04,0.64,0.59,0.32,0.87,0.27
13592,0.11,0.04,1.14,0.05,0.59,0.65,0.35,1.14,0.27
13598,0.13,0.05,1.07,0.05,0.53,0.72,0.41,1.07,0.4
13603,0.11,0.04,1.3,0.05,0.6,0.63,0.35,1.3,0.27
13608,0.13,0.05,1.18,0.06,0.53,0.72,0.43,1.18,0.4
13614,0.13,0.05,1.33,0.05,0.61,0.63,0.35,1.33,0.3
13619,0.14,0.04,1.19,0.05,0.66,0.57,0.3,1.19,0.27
13625,0.15,0.06,1.12,0.06,0.52,0.73,0.44,1.12,0.47
13630,0.16,0.06,1.46,0.06,0.61,0.62,0.37,1.46,0.37
13635,0.14,0.08,1.21,0.08,0.45,0.8,0.55,1.21,0.56
13641,0.13,0.07,1.2,0.07,0.47,0.78,0.52,1.2,0.49
13646,0.13,0.05,1.05,0.05,0.57,0.67,0.39,1.05,0.39
13652,0.14,0.06,1.01,0.06,0.5,0.75,0.47,1.01,0.51
13657,0.11,0.05,1.15,0.06,0.5,0.75,0.48,1.15,0.41
13662,0.11,0.05,1.11,0.06,0.51,0.74,0.47,1.11,0.42
13668,0.13,0.07,1.15,0.08,0.45,0.8,0.57,1.15,0.55
13673,0.14,0.07,1.33,0.08,0.53,0.72,0.51,1.33,0.49
13678,0.14,0.07,1.26,0.07,0.52,0.73,0.5,1.26,0.5
13684,0.15,0.08,1.32,0.08,0.51,0.74,0.54,1.32,0.54
13689,0.14,0.08,1.16,0.08,0.48,0.77,0.55,1.16,0.57
13695,0.09,0.05,1.32,0.07,0.51,0.74,0.56,1.32,0.43
13700,0.17,0.1,1.14,0.09,0.47,0.78,0.56,1.14,0.64
13705,0.11,0.06,1.24,0.07,0.51,0.74,0.54,1.24,0.45
13711,0.09,0.05,1.19,0.07,0.47,0.78,0.6,1.19,0.45
13716,0.12,0.07,1.21,0.08,0.47,0.78,0.62,1.21,0.55
13722,0.09,0.05,1.13,0.07,0.46,0.79,0.61,1.13,0.48
13727,0.12,0.07,1.2,0.08,0.48,0.77,0.62,1.2,0.54
13732,0.11,0.08,1.09,0.09,0.41,0.83,0.7,1.09,0.62
13738,0.11,0.07,1.12,0.09,0.43,0.82,0.69,1.12,0.59
13743,0.09,0.05,1.13,0.06,0.51,0.74,0.56,1.13,0.46
13748,0.1,0.07,0.92,0.07,0.37,0.86,0.69,0.92,0.61
13754,0.12,0.08,0.95,0.08,0.39,0.85,0.68,0.95,0.67
13759,0.11,0.07,0.78,0.07,0.35,0.88,0.68,0.78,0.69
13765,0.1,0.06,0.86,0.07,0.39,0.85,0.67,0.86,0.62
13770,0.12,0.08,0.96,0.08,0.43,0.82,0.65,0.96,0.65
13775,0.11,0.07,0.83,0.07,0.43,0.82,0.62,0.83,0.64
13781,0.08,0.05,0.69,0.05,0.44,0.81,0.6,0.69,0.54
13786,0.12,0.08,0.81,0.07,0.42,0.83,0.64,0.81,0.67
13792,0.11,0.07,0.68,0.06,0.42,0.82,0.62,0.68,0.69
13797,0.12,0.08,0.81,0.07,0.44,0.8,0.62,0.81,0.66
13802,0.13,0.08,0.75,0.07,0.44,0.8,0.62,0.75,0.7
13808,0.07,0.04,0.97,0.05,0.5,0.75,0.59,0.97,0.45
13813,0.1,0.06,0.78,0.06,0.46,0.79,0.61,0.78,0.6
13818,0.09,0.05,0.92,0.06,0.52,0.73,0.57,0.92,0.52
13824,0.11,0.06,0.85,0.06,0.49,0.76,0.6,0.85,0.6
13829,0.1,0.06,0.81,0.06,0.53,0.72,0.55,0.81,0.55
13835,0.08,0.04,0.71,0.05,0.57,0.68,0.52,0.71,0.46
13840,0.1,0.06,0.78,0.06,0.51,0.74,0.58,0.78,0.57
13845,0.08,0.04,0.74,0.05,0.58,0.66,0.51,0.74,0.44
13851,0.08,0.05,0.93,0.06,0.51,0.74,0.64,0.93,0.55
13856,0.1,0.05,0.92,0.06,0.57,0.68,0.56,0.92,0.52
13861,0.09,0.05,0.73,0.05,0.58,0.67,0.53,0.73,0.5
13867,0.11,0.07,0.85,0.07,0.53,0.72,0.61,0.85,0.63
13872,0.07,0.05,0.79,0.06,0.45,0.79,0.7,0.79,0.6
13878,0.09,0.05,0.72,0.05,0.61,0.63,0.51,0.72,0.51
13883,0.07,0.04,0.75,0.05,0.5,0.75,0.64,0.75,0.52
13888,0.11,0.06,0.79,0.06,0.57,0.67,0.57,0.79,0.6
13894,0.08,0.06,0.79,0.06,0.51,0.74,0.66,0.79,0.6
13899,0.07,0.05,0.87,0.06,0.54,0.71,0.66,0.87,0.54
13905,0.1,0.06,0.79,0.06,0.61,0.63,0.54,0.79,0.56
13910,0.07,0.04,0.86,0.05,0.63,0.61,0.54,0.86,0.43
13915,0.1,0.06,0.66,0.06,0.52,0.73,0.65,0.66,0.68
13921,0.09,0.05,0.8,0.05,0.64,0.58,0.52,0.8,0.5
13926,0.1,0.04,0.8,0.05,0.7,0.51,0.46,0.8,0.45
13931,0.09,0.05,0.75,0.05,0.63,0.61,0.55,0.75,0.54
13937,0.1,0.06,0.8,0.06,0.63,0.6,0.57,0.8,0.55
13942,0.09,0.05,0.75,0.05,0.62,0.61,0.58,0.75,0.55
13948,0.06,0.04,0.63,0.05,0.6,0.64,0.6,0.63,0.5
13953,0.08,0.05,0.68,0.05,0.6,0.64,0.62,0.68,0.57
13958,0.06,0.03,0.67,0.04,0.71,0.5,0.49,0.67,0.39
13964,0.05,0.04,0.75,0.05,0.58,0.66,0.68,0.75,0.49
13969,0.07,0.05,0.64,0.05,0.61,0.63,0.62,0.64,0.58
13975,0.07,0.05,0.77,0.06,0.6,0.64,0.7,0.77,0.6
13980,0.08,0.05,0.74,0.05,0.64,0.59,0.62,0.74,0.56
13985,0.07,0.04,0.69,0.05,0.66,0.56,0.6,0.69,0.49
13991,0.07,0.04,0.75,0.05,0.66,0.56,0.62,0.75,0.53
13996,0.07,0.04,0.65,0.05,0.65,0.57,0.62,0.65,0.53
14001,0.09,0.05,0.74,0.05,0.71,0.5,0.57,0.74,0.54
14007,0.08,0.05,0.77,0.06,0.67,0.55,0.66,0.77,0.59
14012,0.07,0.05,0.69,0.05,0.67,0.56,0.66,0.69,0.56
14018,0.09,0.05,0.8,0.06,0.71,0.5,0.63,0.8,0.58
14023,0.08,0.05,0.63,0.05,0.71,0.49,0.6,0.63,0.59
14028,0.08,0.05,0.64,0.05,0.7,0.51,0.63,0.64,0.62
14034,0.07,0.04,0.58,0.04,0.77,0.4,0.53,0.58,0.47
14039,0.07,0.04,0.67,0.05,0.75,0.43,0.58,0.67,0.51
14045,0.06,0.04,0.75,0.05,0.71,0.5,0.73,0.75,0.57
14050,0.08,0.04,0.79,0.05,0.79,0.38,0.57,0.79,0.49
14055,0.06,0.03,0.65,0.04,0.84,0.3,0.47,0.65,0.36
14061,0.07,0.04,0.82,0.05,0.82,0.33,0.55,0.82,0.42
14066,0.05,0.02,0.69,0.04,0.82,0.34,0.55,0.69,0.32
14071,0.04,0.02,0.6,0.04,0.79,0.37,0.6,0.6,0.32
14077,0.04,0.03,0.58,0.04,0.76,0.42,0.68,0.58,0.39
14082,0.05,0.03,0.58,0.05,0.76,0.43,0.72,0.58,0.5
14088,0.04,0.03,0.72,0.05,0.79,0.38,0.76,0.72,0.45
14093,0.05,0.03,0.57,0.04,0.85,0.28,0.58,0.57,0.45
14098,0.05,0.03,0.65,0.05,0.81,0.34,0.71,0.65,0.47
14104,0.04,0.03,0.55,0.04,0.83,0.31,0.66,0.55,0.41
14109,0.04,0.04,0.59,0.05,0.8,0.37,0.84,0.59,0.57
14115,0.05,0.04,0.57,0.05,0.82,0.32,0.77,0.57,0.57
14120,0.04,0.03,0.52,0.05,0.82,0.32,0.8,0.52,0.49
14125,0.04,0.03,0.59,0.05,0.88,0.22,0.68,0.59,0.41
14131,0.03,0.02,0.48,0.04,0.89,0.2,0.67,0.48,0.36
14136,0.04,0.03,0.55,0.04,0.91,0.18,0.7,0.55,0.43
14141,0.04,0.03,0.51,0.05,0.9,0.19,0.81,0.51,0.52
14147,0.04,0.03,0.64,0.05,0.94,0.12,0.75,0.64,0.39
14152,0.03,0.02,0.3,0.04,0.92,0.15,0.8,0.3,0.41
14158,0.03,0.02,0.4,0.05,0.96,0.08,0.81,0.4,0.43
14163,0.03,0.02,0.26,0.05,0.97,0.06,0.92,0.26,0.48
14168,0.03,0.02,0.15,0.03,1.01,-0.02,0.77,0.15,0.49
14174,0.03,0.02,0.32,0.04,1.05,-0.09,0.82,0.32,0.41
14179,0.03,0.02,0.17,0.04,1.16,-0.35,0.91,0.17,0.57
14184,0.03,0.03,0.25,0.04,1.22,-0.48,0.98,0.25,0.58
14190,0.02,0.02,0.12,0.04,1.62,-1.64,0.97,0.12,0.55
14195,0.03,0.03,0.11,0.04,1.81,-2.29,1.05,0.11,0.63
14201,0.03,0.03,0.1,0.04,1.86,-2.45,1.07,0.1,0.7
14206,0.03,0.04,0.15,0.06,1.42,-1.02,1.16,0.15,0.73
14211,0.03,0.04,0.12,0.06,1.4,-0.96,1.18,0.12,0.74
14217,0.03,0.03,0.19,0.05,1.92,-2.69,1.07,0.19,0.66
14222,0.03,0.03,0.15,0.04,2.64,-5.95,1.04,0.15,0.71
14228,0.03,0.03,0.05,0.05,1.55,-1.42,1.1,0.05,0.76
14233,0.03,0.03,0.05,0.04,1.86,-2.45,1.07,0.05,0.72
14238,0.04,0.04,0.1,0.05,4.33,-17.73,1.05,0.1,0.78
14244,0.04,0.04,0.06,0.05,3.53,-11.43,1.02,0.06,0.79
14249,0.03,0.04,0.13,0.05,8.94,-78.96,1.02,0.13,0.76
14254,0.04,0.04,0.16,0.05,5.29,-26.96,0.97,0.16,0.77
14260,0.04,0.04,0.13,0.05,35.19,-1237.15,1.01,0.13,0.78
14265,0.03,0.03,0.12,0.04,10.79,-115.46,0.98,0.12,0.74
14271,0.03,0.03,0.08,0.04,3.65,-12.34,1.0,0.08,0.77
14276,0.04,0.04,0.15,0.05,25.66,-657.23,0.99,0.15,0.8
14281,0.03,0.03,0.12,0.04,6.82,-45.56,0.98,0.12,0.76
14287,0.04,0.04,0.12,0.04,4.55,-19.67,0.95,0.12,0.77
14292,0.05,0.04,0.06,0.05,1.52,-1.3,0.87,0.06,0.79
14298,0.05,0.05,0.19,0.05,2.44,-4.93,0.85,0.19,0.77
14303,0.05,0.04,0.15,0.04,1.85,-2.4,0.81,0.15,0.72
14308,0.04,0.04,0.2,0.04,2.37,-4.63,0.83,0.2,0.71
14314,0.05,0.04,0.15,0.04,1.76,-2.1,0.79,0.15,0.72
14319,0.04,0.04,0.18,0.05,3.18,-9.13,0.88,0.18,0.75
14324,0.04,0.03,0.17,0.04,1.84,-2.39,0.79,0.17,0.69
14330,0.04,0.03,0.12,0.04,1.72,-1.97,0.82,0.12,0.68
14335,0.03,0.02,0.22,0.03,1.71,-1.91,0.73,0.22,0.55
14341,0.04,0.03,0.25,0.04,1.57,-1.48,0.68,0.25,0.58
14346,0.04,0.03,0.3,0.04,2.03,-3.13,0.75,0.3,0.62
14351,0.03,0.03,0.26,0.04,3.06,-8.39,0.84,0.26,0.6
14357,0.03,0.03,0.3,0.04,5.08,-24.85,0.91,0.3,0.66
14362,0.04,0.03,0.31,0.04,2.7,-6.28,0.8,0.31,0.61
14368,0.04,0.03,0.34,0.04,3.8,-13.47,0.86,0.34,0.67
14373,0.03,0.03,0.3,0.04,5.49,-29.18,0.9,0.3,0.61
14378,0.03,0.03,0.33,0.04,9.47,-88.68,0.96,0.33,0.63
14384,0.03,0.03,0.13,0.04,2.33,-4.43,1.08,0.13,0.78
14389,0.03,0.03,0.13,0.04,2.41,-4.8,1.06,0.13,0.74
14394,0.03,0.03,0.12,0.04,2.21,-3.87,1.06,0.12,0.74
14400,0.03,0.03,0.08,0.03,1.7,-1.89,0.95,0.08,0.72
14405,0.03,0.03,0.1,0.03,1.8,-2.23,0.93,0.1,0.72
14411,0.03,0.03,0.21,0.04,4.58,-20.0,1.01,0.21,0.68
14416,0.03,0.03,0.3,0.05,18.9,-356.17,0.99,0.3,0.69
14421,0.03,0.03,0.32,0.04,17.55,-307.05,0.97,0.32,0.68
14427,0.02,0.03,0.17,0.04,2.69,-6.23,1.09,0.17,0.67
14432,0.03,0.03,0.11,0.04,1.8,-2.26,1.11,0.11,0.73
14438,0.02,0.02,0.06,0.04,1.35,-0.82,1.08,0.06,0.7
14443,0.02,0.03,0.11,0.05,1.65,-1.73,1.16,0.11,0.72
14448,0.03,0.03,0.01,0.05,1.04,-0.08,1.16,0.01,0.78
14454,0.03,0.03,0.02,0.05,1.09,-0.18,1.07,0.02,0.79
14459,0.03,0.03,-0.03,0.04,0.88,0.23,1.02,-0.03,0.78
14464,0.04,0.03,-0.03,0.04,0.88,0.23,0.93,-0.03,0.75
14470,0.04,0.04,0.04,0.05,1.23,-0.51,0.98,0.04,0.78
14475,0.04,0.04,0.09,0.05,1.53,-1.34,0.95,0.09,0.79
14481,0.04,0.04,0.12,0.05,1.78,-2.17,0.95,0.12,0.8
14486,0.04,0.03,0.06,0.04,1.29,-0.65,0.9,0.06,0.76
14491,0.04,0.04,0.13,0.04,1.8,-2.26,0.92,0.13,0.77
14497,0.04,0.04,0.08,0.05,1.41,-1.0,0.97,0.08,0.79
14502,0.05,0.04,0.11,0.05,1.63,-1.66,0.94,0.11,0.81
14507,0.04,0.04,0.08,0.05,1.39,-0.93,1.0,0.08,0.79
14513,0.05,0.05,0.02,0.06,1.07,-0.14,0.97,0.02,0.84
14518,0.05,0.05,-0.01,0.05,0.96,0.08,0.97,-0.01,0.83
14524,0.05,0.05,0.05,0.05,1.21,-0.45,0.93,0.05,0.82
14529,0.05,0.05,0.04,0.05,1.18,-0.4,0.87,0.04,0.8
14534,0.06,0.05,0.05,0.05,1.19,-0.41,0.84,0.05,0.81
14540,0.05,0.05,0.07,0.05,1.31,-0.72,0.88,0.07,0.8
14545,0.06,0.05,0.01,0.05,1.02,-0.05,0.8,0.01,0.78
14551,0.06,0.04,0.2,0.05,1.89,-2.56,0.79,0.2,0.74
14556,0.06,0.05,0.13,0.05,1.5,-1.24,0.79,0.13,0.76
14561,0.07,0.05,0.1,0.05,1.36,-0.84,0.78,0.1,0.79
14567,0.05,0.04,0.13,0.05,1.5,-1.25,0.81,0.13,0.76
14572,0.07,0.05,0.1,0.05,1.31,-0.72,0.72,0.1,0.77
14577,0.08,0.06,0.05,0.06,1.17,-0.38,0.78,0.05,0.82
14583,0.07,0.06,0.11,0.06,1.42,-1.02,0.83,0.11,0.82
14588,0.06,0.05,0.04,0.05,1.13,-0.28,0.76,0.04,0.78
14594,0.09,0.06,-0.02,0.06,0.96,0.08,0.73,-0.02,0.82
14599,0.08,0.05,0.07,0.04,1.14,-0.3,0.62,0.07,0.72
14604,0.07,0.04,0.23,0.04,1.49,-1.21,0.58,0.23,0.64
14610,0.05,0.02,0.61,0.03,1.78,-2.16,0.47,0.61,0.35
14615,0.04,0.03,0.44,0.04,4.0,-14.99,0.82,0.44,0.64
14621,0.03,0.03,0.39,0.04,3.39,-10.52,0.83,0.39,0.59
14626,0.05,0.04,0.39,0.05,3.84,-13.75,0.88,0.39,0.72
14631,0.04,0.03,0.45,0.04,3.52,-11.42,0.79,0.45,0.6
14637,0.04,0.03,0.39,0.05,3.8,-13.41,0.91,0.39,0.66
14642,0.04,0.04,0.33,0.05,3.03,-8.16,0.94,0.33,0.7
14647,0.05,0.04,0.29,0.05,2.48,-5.14,0.89,0.29,0.76
14653,0.04,0.04,0.26,0.05,2.22,-3.91,0.91,0.26,0.74
14658,0.04,0.04,0.4,0.04,3.33,-10.08,0.85,0.4,0.68
14664,0.05,0.04,0.39,0.05,2.78,-6.7,0.78,0.39,0.67
14669,0.03,0.03,0.35,0.04,2.64,-5.94,0.82,0.35,0.57
14674,0.05,0.04,0.53,0.06,5.5,-29.21,0.86,0.53,0.67
14680,0.05,0.04,0.48,0.05,4.93,-23.27,0.9,0.48,0.68
14685,0.05,0.05,0.52,0.06,6.33,-39.08,0.95,0.52,0.71
14691,0.04,0.04,0.51,0.06,5.51,-29.35,1.08,0.51,0.64
14696,0.04,0.04,0.42,0.06,3.75,-13.08,1.05,0.42,0.7
14701,0.04,0.04,0.33,0.05,2.6,-5.78,1.01,0.33,0.73
14707,0.03,0.04,0.33,0.05,2.53,-5.38,1.08,0.33,0.72
14712,0.03,0.03,0.33,0.04,2.57,-5.63,0.95,0.33,0.65
14717,0.04,0.04,0.34,0.06,2.57,-5.61,1.1,0.34,0.77
14723,0.03,0.03,0.25,0.06,1.86,-2.47,1.18,0.25,0.7
14728,0.04,0.04,0.3,0.07,2.18,-3.74,1.17,0.3,0.77
14734,0.03,0.04,0.24,0.06,1.76,-2.1,1.24,0.24,0.74
14739,0.04,0.04,0.26,0.07,1.83,-2.34,1.25,0.26,0.77
14744,0.03,0.04,0.17,0.07,1.44,-1.08,1.3,0.17,0.79
14750,0.03,0.03,0.1,0.05,1.27,-0.61,1.17,0.1,0.78
14755,0.03,0.04,0.07,0.06,1.18,-0.39,1.24,0.07,0.78
14761,0.03,0.03,0.14,0.05,1.4,-0.96,1.14,0.14,0.75
14766,0.03,0.04,0.07,0.05,1.17,-0.37,1.16,0.07,0.78
14771,0.03,0.04,0.11,0.06,1.28,-0.64,1.22,0.11,0.78
14777,0.04,0.04,0.04,0.07,1.09,-0.19,1.23,0.04,0.82
14782,0.03,0.03,-0.01,0.05,0.97,0.05,1.07,-0.01,0.79
14787,0.04,0.05,0.05,0.06,1.11,-0.23,1.06,0.05,0.84
14793,0.04,0.04,0.11,0.05,1.29,-0.65,1.07,0.11,0.83
14798,0.05,0.05,0.09,0.06,1.21,-0.47,1.03,0.09,0.85
14804,0.05,0.05,0.12,0.06,1.32,-0.73,1.01,0.12,0.85
14809,0.05,0.05,0.11,0.06,1.29,-0.66,1.0,0.11,0.84
14814,0.04,0.04,0.29,0.04,1.87,-2.5,0.87,0.29,0.75
14820,0.03,0.03,0.4,0.05,2.52,-5.33,0.99,0.4,0.68
14825,0.03,0.03,0.26,0.06,1.72,-1.97,1.21,0.26,0.73
14830,0.03,0.04,0.24,0.07,1.62,-1.61,1.29,0.24,0.77
14836,0.03,0.04,0.21,0.06,1.53,-1.35,1.24,0.21,0.75
14841,0.03,0.04,0.13,0.07,1.26,-0.6,1.35,0.13,0.74
14847,0.04,0.06,0.13,0.1,1.26,-0.58,1.39,0.13,0.82
14852,0.04,0.06,0.04,0.1,1.07,-0.15,1.41,0.04,0.82
14857,0.04,0.05,-0.01,0.07,0.99,0.03,1.21,-0.01,0.84
14863,0.05,0.06,0.06,0.09,1.12,-0.25,1.24,0.06,0.87
14868,0.05,0.06,0.06,0.08,1.12,-0.26,1.16,0.06,0.87
14874,0.05,0.05,0.12,0.07,1.27,-0.61,1.13,0.12,0.85
14879,0.05,0.05,0.2,0.07,1.46,-1.15,1.11,0.2,0.83
14884,0.05,0.06,0.25,0.08,1.61,-1.6,1.18,0.25,0.85
14890,0.06,0.07,0.28,0.09,1.72,-1.97,1.13,0.28,0.86
14895,0.05,0.06,0.39,0.09,2.09,-3.37,1.21,0.39,0.83
14900,0.04,0.05,0.42,0.09,2.16,-3.68,1.31,0.42,0.74
14906,0.03,0.05,0.34,0.08,1.83,-2.34,1.32,0.34,0.74
14911,0.03,0.04,0.35,0.07,1.87,-2.51,1.26,0.35,0.66
14917,0.03,0.05,0.3,0.09,1.66,-1.76,1.39,0.3,0.75
14922,0.03,0.04,0.2,0.08,1.38,-0.91,1.42,0.2,0.65
14927,0.03,0.03,0.23,0.07,1.48,-1.18,1.35,0.23,0.63
14933,0.02,0.03,0.13,0.07,1.23,-0.52,1.33,0.13,0.54
14938,0.02,0.03,0.21,0.07,1.42,-1.01,1.31,0.21,0.54
14944,0.02,0.03,-0.05,0.07,0.93,0.14,1.27,-0.05,0.51
14949,0.02,0.03,-0.04,0.06,0.93,0.14,1.24,-0.04,0.57
14954,0.02,0.03,-0.03,0.08,0.96,0.07,1.4,-0.03,0.57
14960,0.02,0.03,-0.21,0.08,0.72,0.48,1.35,-0.21,0.54
14965,0.02,0.03,-0.23,0.07,0.69,0.52,1.26,-0.23,0.49
14970,0.02,0.04,-0.29,0.12,0.67,0.55,1.58,-0.29,0.49
14976,0.03,0.04,-0.48,0.12,0.5,0.75,1.54,-0.48,0.5
14981,0.03,0.03,-0.53,0.07,0.38,0.85,1.12,-0.53,0.47
14987,0.04,0.04,-0.64,0.09,0.32,0.89,1.24,-0.64,0.62
14992,0.04,0.05,-0.55,0.1,0.41,0.83,1.34,-0.55,0.73
14997,0.03,0.04,-0.41,0.08,0.53,0.72,1.35,-0.41,0.64
15003,0.03,0.04,-0.51,0.07,0.42,0.82,1.18,-0.51,0.64
15008,0.05,0.06,-0.62,0.1,0.35,0.88,1.24,-0.62,0.73
15014,0.04,0.05,-0.61,0.08,0.35,0.87,1.19,-0.61,0.68
15019,0.03,0.04,-0.62,0.07,0.34,0.88,1.15,-0.62,0.61
15024,0.05,0.06,-0.62,0.09,0.34,0.88,1.14,-0.62,0.73
15030,0.04,0.05,-0.56,0.07,0.39,0.85,1.1,-0.56,0.71
15035,0.06,0.06,-0.57,0.08,0.39,0.85,1.06,-0.57,0.77
15040,0.05,0.05,-0.51,0.07,0.44,0.81,1.06,-0.51,0.76
15046,0.05,0.05,-0.5,0.06,0.45,0.8,1.01,-0.5,0.73
15051,0.05,0.06,-0.49,0.08,0.46,0.79,1.13,-0.49,0.79
15057,0.04,0.05,-0.43,0.07,0.51,0.74,1.14,-0.43,0.76
15062,0.05,0.06,-0.37,0.09,0.58,0.66,1.24,-0.37,0.81
15067,0.06,0.07,-0.45,0.09,0.5,0.75,1.13,-0.45,0.82
15073,0.05,0.05,-0.59,0.08,0.39,0.85,1.06,-0.59,0.72
15078,0.07,0.08,-0.51,0.1,0.45,0.79,1.11,-0.51,0.83
15084,0.07,0.07,-0.5,0.1,0.47,0.78,1.09,-0.5,0.83
15089,0.06,0.06,-0.4,0.08,0.56,0.69,1.02,-0.4,0.82
15094,0.05,0.05,-0.32,0.07,0.63,0.61,1.03,-0.32,0.82
15100,0.07,0.08,-0.37,0.11,0.59,0.65,1.14,-0.37,0.87
15105,0.06,0.07,-0.32,0.1,0.64,0.59,1.17,-0.32,0.87
